Datetime,Tweet Id,Text,Username
2022-10-02 06:46:29+00:00,1576463614222815234,"Fırat Kalkanı Harekâtı Bölgesinde çıkan çatışmada şehit olan Hemşehrimiz Polis Özel Harekat Mustafa Çalışgan'a Allah'tan rahmet, yakınlarına, sevenlerine baş sağlığı dileriz. 
Aziz Milletimizin başı sağ olsun. https://t.co/1D28ybtS1P",toguresmi
2022-10-01 21:17:02+00:00,1576320307949801472,fırat üniversitesi dedublüman &amp; eren karayılan konseri planlamak için neyi bekliyor??,tahasagirr
2022-10-01 19:54:18+00:00,1576299484648443904,Tus çalışmaya memlekete geldik fırat üniversitesi kütüpteyiz her gün.. twitterda fırat tıp ctf kavgası çıkmış şaka mı aq bu,furkanturhan12
2022-10-01 19:18:39+00:00,1576290516161134593,✍🏻 https://t.co/pStO27DC4H,fu_ogrenci
2022-10-01 09:13:34+00:00,1576138240213516293,"Boksör Gizem Özer, Dünya üniversiteler arası Boks şampiyonu olmuştur. Fırat üniversitesi adına şampiyonaya katılan  Gizem Özer Elazığ Alacaka'ya doğumlu. https://t.co/RaefrsxL6y",erganisozgazete
2022-10-01 07:08:20+00:00,1576106725458923520,Fırat Üniversitesi Öğrencisi Özer Dünya Şampiyonu Oldu https://t.co/qN42ykyuEC,BultenElaz
2022-10-01 04:12:11+00:00,1576062395507560448,"Fırat Üniversitesi 6 alanda dünyadaki ilk 1000 üniversite arasına girmiştir. 

Veteriner Hekimlik alanında Türkiye’de 1., Dünya sıralamasında 266. Sıradadır.  

Çalışmaya devam…. https://t.co/ov2wPl57ZD",mcalici2000
2022-10-01 01:36:06+00:00,1576023114600923136,Türk Ulak: Ege Üniversitesi'nde şehit edilen Ülkücü Fırat Çakıroğlu davasına devam edildi'... https://t.co/4EqKQUqmeY --- #sondakika #haber #sondakikahaber #haberler,ulaknews
2022-09-30 21:56:58+00:00,1575967968684814336,"Ülkü Ocakları Elazığ İl Başkanlığı olarak, Fırat Üniversitesi teşkilatımızın standını ziyaret ettik. https://t.co/nvN4L5oYtB",ocakelazig23
2022-09-30 21:15:37+00:00,1575957561958092800,"Ülkü Ocakları Elazığ İl Başkanlığı olarak, Fırat Üniversitesi teşkilatımızın standını ziyaret ettik.
@ayyildirim1 
@LutfuNebioglu 
@burakkilictc https://t.co/iu0RN78kqJ",RehaAygen
2022-09-30 21:00:35+00:00,1575953779337605120,"🔥 Fırat Çakıroğlu inayetinde savcı mütalaasını verdi: Ege Üniversitesi’nde 2015 yılının şubat ayında iki öğrenci grubu arasında kavga çıktı. Kavgada bıçaklanan Edebiyat Fakültesi Tarih Bölümü 4’üncü sınıf öğrencisi Fırat Yılmaz Çakıroğlu, yaşamını… https://t.co/lZtsKjcy9m https://t.co/UlNhMWkcHE",tr_hbr
2022-09-30 20:48:58+00:00,1575950857991901184,@videosepetii Fırat üniversitesi,Zlkfbkc
2022-09-30 20:29:27+00:00,1575945943500738560,"Gizem Özer, dünya şampiyonu oldu - Elazığ Belediyespor ve Fırat Üniversitesi boksörü Gizem Özer, Samsun'da yapılan Üniversiteler Dünya Boks Şampiyonası'nda şampiyonluğa ulaştı. https://t.co/NP7THLOEvD",resulozbey44
2022-09-30 19:37:11+00:00,1575932792109551618,@LMatruska @videosepetii Fırat üniversitesi konservatuar öğrencileri.👏👏,Kartaldelisibu
2022-09-30 19:15:20+00:00,1575927294044119042,"FİSU Üniversiteler Dünya Boks Şampiyonası’nda Fırat Üniversitesi’ni temsilen mücadele eden ve 60 kiloda Dünya Şampiyonu olan Elazığ Belediyesi kulübü sporcumuz Gizem Özer kardeşimi ve antrenörü Cemil Döndü’yü tebrik ediyorum.🥊

Başarılarının devamını diliyorum. https://t.co/nRHhL9M9Gc",mcahit28428838
2022-09-30 19:12:41+00:00,1575926626558296065,"Fırat Üniversitesi Rektörü Sayın Prof.Dr. Fahrettin Göktaş hocamızı ziyaret ettik.Nazik kabulleri ve hoş sohbetleri için kıymetli hocamıza teşekkür ederiz.

Derneğimiz ve yapılmasını planladığımız projeler hakkında istişarelerde bulunduk. https://t.co/4RtX05iHQe",anadolu_egitim
2022-09-30 19:04:37+00:00,1575924596674801664,"FİSU Dünya Üniversiteler Dövüş Sporları Şampiyonası’nda Fırat Üniversitesi adına mücadele eden 60 kiloda Şampiyon olan Elazığ Belediyespor Kulübü sporcusu Gizem Özer ve Antrenörü Cemil Döndü’yü tebrik ediyor, başarılarının devamını diliyoruz.. https://t.co/LwsSq67Jcw",elazig_il
